8eq6x5Qh1zjyc0k24zsPxQ,5,0,5
A3Xl5pQtop0On6bu1CR19g,2,0,2
To9FBacgnXPJ4GpJbnMVvA,2,0,2
2LZdhuiDH4RkDHQnHAOcnw,1,3,4
S1zo5wcPzEf6-f4cZc2gVg,4,1,5
IbO-f15bC-xAxal97GrKww,3,0,3
llfHYZ4CP1VXP58tYh4eFQ,2,0,2
qMLP5QVgpo5jDqA9H1W2Rg,2,0,2
GicnpfJ8yjbRQqaZu9uA-w,3,0,3
BTY5H0QErfUbxGqKqciYDg,0,2,2
0mkT21dY_X5y8SM2MVul5A,2,0,2
0nHlWcASpDwEGueJNox1PA,2,0,2
6-C75pMHTs1ni6MimMaX-g,0,3,3
1xkvD2zXDWY4LWjNe761KQ,2,2,4
sFS2RWCXUqwSRVLMn5S6oA,2,0,2
wXXIrcnkKnwlSWHV-lVJpg,3,0,3
Jil8TD-tiLNaVqnnTukWlQ,2,0,2
EPLMP3dTrNwhUlgGQq0E8A,0,3,3
vR0GMyaOBDbV7Tag6QHP2w,2,0,2
x_4IHfiy9S7bi_M7-80xYQ,2,4,6
9KoMYVJd9KFBOYOAb-W0Qw,2,0,2
bWTZOnCV0ENj28RfzpmiPA,2,0,2
DKNkaZum50RbTRDFsa3kIQ,0,3,3
fKHvxwlyuVAn1PHYCInnSQ,2,0,2
1JXCQLdUZSWJqghmLovl4w,2,0,2
GHjhzsmGO9LhljiYqRq2rQ,2,0,2
EHrC8_RtpbjkYgDDdmELGQ,3,0,3
5hhawszDSdItkVQ1nzyCKw,2,0,2
Hg95UyjnDo8iQYQH_svTxw,3,1,4
4_KQfG6h4BstcMDNRtnxdg,1,1,2
9TSU0S-4Ni3cjrJFrdQLeg,4,1,5
QPGMu7wXOciTRQVwklPoLA,2,1,3
9kB0cI25-aD-bLvxxa4Qgw,1,4,5
6lH-31DMTJEaLCxLazvO-Q,0,2,2
2rE44bug0rA1GarQKD6g-w,4,0,4
-WodSrhVavEb04sYpY9aLQ,3,0,3
gyrHlxgsxo9PIpyXGQq8Cg,3,0,3
2nGQW91SE-2o5dX32kQ-tQ,2,0,2
oanDCxyRA12TNIGFbThY3w,2,0,2
R0o60vdBhi608tkU3eHwXg,3,0,3
n87ZF6btSU6Tmoq4AeGDiQ,1,3,4
JIX54YCDVh4ntZZGnuLBEw,2,1,3
u4kPw4Kq4SKbFYfhkfX2Gw,3,0,3
gjeRwjCKpWlfpP92ns2Zvg,3,1,4
en0TWf02MJwL46iFiykJKQ,3,0,3
6WL6biOOR4OLOrzZPOIRhg,3,0,3
XY-lmfMtgo0YMw_jSv6b5Q,4,0,4
saDXDNoA7TTKT5UzWnWc_g,2,0,2
8wJ-IWfiXFQ0c2JYHvwrOA,1,0,1
YRZZo8vhXqRAVVZI-nrnYA,2,1,3
s0aRh5eiJIPV4iDRRSR8Ew,1,3,4
N-HP_fVMRbauRNz8cwhMog,2,0,2
9ymqarFl8SyO-5FpZCVSsg,2,0,2
UFj7ke5CtKUzBi1Nt9FHsA,2,0,2
GpB59IGKcxZ4I5WvOTqJQA,2,0,2
AErUVAX4z6Zi0rIMD1IFKA,3,3,6
x87JaKGK3-V3ybYXakUvwQ,2,2,4
O__xpt1zx5o5BmCpvaVYfA,3,0,3
eyHjc5AhDp5mZWGA0QKgAg,2,0,2
2CYq8c3vUlzW2mEkV1Dg1Q,2,0,2
t-NBK1yFZYQgeGJb83dyIw,2,2,4
mI5bDqwCT8gayRQLCMP5RQ,3,0,3
uJPzhPtVl-68Jdcp5EIbRw,5,0,5
c2VrKERabMII-L5vUGi5iQ,0,4,4
SYp3mzqucsNMZ2g37VmZIw,2,0,2
iO7HHeIoCuRDFMeuUlQJLg,4,0,4
gpy6te3Em2AcxXcH0DYiTQ,1,1,2
LHDdVzvX1q_LWfIwTU8fHg,2,0,2
3sbmZPi0A611eD3TQsz6-g,4,2,6
I7qsERKHVqW0jdfeHMmCCw,2,0,2
OEwDk8-qpDlA-5mDwWFXoQ,3,0,3
ZtTFN5WeYVYqey1-mxIxmA,4,0,4
vCDHN6dlc2I9t7EGiQP3UQ,2,0,2
2K658suRNthBm-IP8SjMuQ,4,0,4
o2z3R6rra1jwQk5vbxefDA,3,0,3
j-yNb1XXFhiYow2pM6gd9A,4,0,4
GBpMOaHjBeL6WpjmkRN34A,3,0,3
JqvZU6w3gV7H8345KK8BvQ,3,0,3
W0LC-OjvhvVsU2xp7slHOw,2,0,2
EYF0ARyWxZHM1PP7r4Jouw,2,0,2
iMOcYSfhrpWEbVnQnFvIHw,2,0,2
2decJ0oLr_LI1TI2Po5GlA,2,3,5
3lQTNQfflcJ-8c14azJnkA,3,0,3
CHQihC8atuC7UO2DY4Jqvg,2,2,4
rlK6fzjSQg8SVF0wGsPQ1Q,2,0,2
iR4Tbpp8fiOMzMxgLx8oxw,2,1,3
6M9tjZCPNJ1nNM9-ib8CgQ,6,0,6
qZCtzJCdt29_DdYD8US9FQ,3,0,3
Rmoa8mDitKD4nDrpN50sig,3,0,3
xNFGQGDWjTQyxAxGnFH4tg,2,0,2
T8WMaNO9mkGZ0NSXW0drAw,2,0,2
iwFGxwkDJQhPSI1Cj24QYQ,3,1,4
P87XysABEal09pe9oFcP8w,1,1,2
Xmcr6VtUk_01fTwkTKrrQw,1,2,3
HaPUhTl4JHMxz2vDxLvRnw,0,2,2
kfjaz02lw2Enj99zXuNBeg,3,1,4
DmuvQmligwF6sJc81DoioA,2,0,2
0XKW_jUfxG8ViW1d2VVNTQ,1,2,3
_K5cfCM7-zQZ1hXdbsc2fQ,2,0,2
nfsnfEc0VkJwI-OxqmqEMw,0,2,2
8-ODBunfzOixGnHJEXa1ng,1,1,2
de1VXasJvRA6uXOgzoRzCQ,2,0,2
uwMAwsGU2HT3GVuTdgL5LQ,3,0,3
j9wGRZESnopncpVQKQx9ww,2,0,2
XEdBJi1WZzvatmkxFEIlOw,2,0,2
mCY4J3fZHuhpE9nUAQ0_6w,2,1,3
NkGQRN6ahwQoFEAlHq8NHg,2,2,4
5yofqgNtK9gJKoonn4ruCg,3,0,3
3aumJyR1gN1BmK_ugiiENg,4,0,4
n3NNzOtqIMmd5R19lubgiA,2,0,2
IURIbkgQgHXAgwX6hAgiNQ,1,1,2
y7NvIy7Oqn14EOfnRqovjw,2,0,2
4ePIPVELlAO-0CWtf_EDsA,3,0,3
8OEdYTXuDFpE0VG7DDFWDw,2,0,2
W9hlR2Bn85uwe0q5qlrb7w,4,0,4
JKi-kqi_aDBfxZICVTp7HA,3,0,3
pbVL3t783OyO701yK5W08g,2,1,3
8DhnUSEPDg2lCCkaNzq3Gw,2,0,2
ulsOh8fCOwlUsNLnrsx_vw,2,0,2
3iEcR8K78MsHgmO_587qdg,3,1,4
i2eC8Iw7Ud5AlTaXtnOL_Q,3,0,3
0tGYqxw9L7NgcE3Z0uBlng,2,1,3
akPAaDDEmoFicFhqhB6kEA,0,2,2
cQv5KzMRFcLULmVnVZnG2g,2,0,2
S004P7raxqvfxPlc-l0xXQ,2,0,2
pA659_V23xpRPYnQdh0vDA,1,0,1
DnA5Ec7DOvaaCxmnLx2iYw,1,2,3
ngCRSblkhes9AtGPj9_reQ,2,1,3
ZpTZ8EYUMlCP2NrlMjruzw,2,0,2
opW0k-tR5ZLCkcPjCV7fAw,2,0,2
qLewGIvqwc4w8KnNeGxulw,1,1,2
K_IYgVB9LhIoRUEbs8km-w,2,0,2
SzFdrvhysEx57tA7VfTLog,2,2,4
PAFCG40E-YznRnxASh2bNw,1,0,1
RpxZPQbk0NJqQQCW6z6QVA,2,2,4
zlxcHcsLahOwffCQEkrMVw,1,1,2
WdA5_NFzrys9EdEg9czvFw,3,0,3
3r1mOBQAa80StpIJ-RxE6Q,2,3,5
--Y_2lDOtVDioX5bwF6GIw,3,1,4
JnE9kVtBXf05aI7R6V6cIw,3,1,4
8rMLS-NUVXE0dKkT2_1NkQ,0,1,1
09qbRt7T0CHWwUTHW1VO0w,0,2,2
WTITH1OJsf7hU0UYomH_Qw,1,2,3
-kso6gPxobufQTiiYj4-Kw,2,0,2
pmJ9JPaA2AdMtof22UujOA,2,0,2
X6e-v6i2zPmP_KLrYvCpuA,2,0,2
6TXQe14Y5n3FPAFeVE8onQ,3,3,6
zFXEy_jlNHJ3MaZpyhvqGA,2,2,4
FOS5GH9M1l3AqdoIRpdxvA,1,1,2
DVYiSItF5NjDibM7_iyXCA,2,1,3
Zd4fDGXFTnPP36_KDTuyhg,2,0,2
6b0HjdqjaxwWbIhWBmSBzQ,3,0,3
VUH9DtK5G1zvgpkNpp58gg,2,0,2
U2_IVceEjVjdHjyo3Twmuw,2,0,2
4bOhbhM3wLYFCpJpJuXrug,2,0,2
tmRMP8xC8AaSYoJVqXBgkg,2,0,2
yBv1gcLXabzlGvZNs2sxug,0,3,3
nAbzsR4uVut0ugLTog945w,2,0,2
MTkMEChzh9AS3iI8sTm9TQ,2,0,2
2_c4omCUQbZicRM3-jflMw,0,2,2
rNVzF9mIIkbeie5nMydiyg,1,1,2
PqwLZoOF_qJf6NoN9OyFbg,3,1,4
wyfJuEY5Mh2-xlUlZh5iMA,1,1,2
Yp4YyfWyjBF588V4oBEnuQ,2,2,4
sXDr77d29OFiCOvsw-LR3g,2,0,2
CUXMRkr464G-7YYKOzTgjA,2,0,2
rluuxDPHiP9Z4qtNO66eTw,2,0,2
3LfH5A6ZpA8pI5Yh8Rt1tg,3,0,3
CxVQSxy589AFldlM6Dy09A,2,0,2
2JH55aLSfKvg_711rGcZLQ,2,0,2
c8gFVFTTAVXLuPUbmsxObw,4,1,5
nbIgz_XgxAjktkjS21iCYA,0,2,2
8C9rULVDuDRb5FlYYKTtyg,2,1,3
6HzJOvPwMLLuGI4kYf4iZQ,2,0,2
KWrWkq9KMA817VXRYDA1Mg,3,0,3
_o5LfJnrz3E7ketkzbPLcg,1,2,3
3YIJK6kdAXZdL_w2JJEG9A,2,0,2
LgVCqN9PjXjHqfQVK_iYTw,4,0,4
RJxVJcZveEd2hP0u8IGN9A,0,1,1
Yi2_WbqDjeUrZn7WhdFA8w,2,3,5
1b42xcbuyYZFvEnDjU8QIw,0,2,2
SxwY78pKazyCXLuzrkCqUg,2,3,5
rS2SA930UHcc-ORWcGsvVg,1,1,2
HV-0vQADkXSKqFCz9HH7vQ,4,1,5
IoGTYoblT4NINuet-sERAw,2,0,2
IsMn-rOa5tgwmivCCehNkA,2,0,2
CxDgoIg04OxYT7XG1E9itA,2,2,4
44HHIG46XUeUiPsTD51xCQ,2,0,2
5S24WYeiE6lvMSt5sTSV5w,0,2,2
oO2oE6Nu-YuqTEpQOhnD0A,2,1,3
HspFKZ8ynwIpyeI3WNNjAA,2,0,2
n4kQBw7XX1tSJMPhM5SyAQ,1,1,2
kc84DXInz4TBcIGj5Mxp9w,2,0,2
yD8cIZfV2d0PLpVjn3pUJw,3,0,3
_jvevtzOritUu8ihwnToIA,1,1,2
h9PzJgONngAbpqEja0BWIg,2,1,3
YWAc-nMsUw6suELTjmYGiA,2,0,2
nhXFcFJrZVGiBgQDXeO9lw,0,2,2
ik3VPGhaJ0sKCa2plKyVoQ,1,0,1
vJWiGqmOm_U4b3OFCa4-yw,1,1,2
X9Au2X8td9ymmVyDYozxaw,1,0,1
Wlx9-rOUJewtwTiIfutHyA,2,0,2
6T0XTVXm9rzx5pJXx5euyQ,2,3,5
02pA7Wa8es1VDfARODFywQ,0,4,4
G3hMVTjhWdv205MbsQX-6g,3,5,8
J6Z07awpkFWll20ReuHY9Q,3,1,4
po40zxGvjPZXcNCwweUdiQ,0,2,2
-7Gvh1JVEZnEZ1DkEAj6Cw,2,0,2
rZFfsEb6YBYbLJvk4dlvbA,2,0,2
tNiYbKtIrU2VNOVuS_CGow,4,0,4
gFKxpamv5oec0n0DG9TWQQ,3,3,6
ZkJbLokSivMoj80wdwrOMQ,3,1,4
O2thqXIjxTWr2LOqi55iVA,0,2,2
bb9edeoz_hmC6vSHYOU8kA,1,1,2
oWUk6jmPAS7GaGq_QaiLXw,2,0,2
1Vmbe7dsvPQMu4FuiH_LLQ,2,0,2
TjpK9vgmSKGZCIPzA_8d2g,2,0,2
EB__8TSp7DUTZvEnCJ3ATg,2,0,2
969H56ate3CpygMZxfioDQ,2,1,3
oaeLklvhUU0U1z2Ekmf59A,2,0,2
Pdks6M41jjOalg6v40QHmQ,0,1,1
5WTUzxP1DBkihWlvrFHwqQ,2,0,2
SKQgrrPaatieak3XKBDXYA,1,3,4
WL8khdpPWoSnc5JNjDa1Eg,2,0,2
psdS0DZFS4dGsYTxACzx7Q,2,0,2
8rztpAGPJA9fgFwP25RP7A,2,1,3
0pAl4IwLIH-pF7luLvFG1A,2,1,3
wF2pyzDrzHFED0cXQf-Z6w,2,0,2
QVvoCxpRCa55Ji6wU0mYDA,0,1,1
H3t50oTl30jjnbKoJdEVHw,2,0,2
yUCRw9-KbQa1sfBN23Pseg,2,0,2
DcU97vGT9uRunG7Pm55V_w,2,2,4
-Uk7SSK5Uz-UxAxcVPgjRA,2,0,2
mI4ozvIRxcGqwGdbd9i8NA,2,2,4
08ke0Orbu5x3mYZPgMadaw,2,0,2
1WUVBSx-rZTKmwN2KnMHbg,3,1,4
H9E-rLjWe3nBiYTEs-L-1g,2,0,2
JkV8OwKCqzghteyspyZqZQ,2,1,3
MufCiWDiRtwDBJPk9Y71Vg,6,0,6
GDpGkoFIkRp6b5HmdcMu1Q,2,0,2
foUl4SFiClz_5yP3dy4yrw,1,2,3
xsN1H0E312rGI2Y4wf5TyQ,1,3,4
LIgg5ZYon2HuI9AHj9rvug,3,0,3
AMs8n_iWjr8aSa50K3jRng,2,0,2
6zfnccQkYqDFYNZHYoHo5Q,2,0,2
mGf2vnj-mbGfqQcfeoOl0g,4,0,4
PJgT0I-xGZhlXRQG3CnJnQ,1,3,4
_ajlaFDRmhdNEBKkFauDFA,7,0,7
VL6ORdoe2aDo6Ys9w_Kdxw,2,0,2
Nw_ms63O_QpiVObEGFpLRg,2,0,2
9GgckAeApXJDICPCca_Tpw,2,0,2
0aDQUXHa8_z2daLDa0wlrw,3,1,4
clvKNlfy-rzqiXlSjibv8g,4,0,4
fzXMAz-uYjdLhxWYABo_8Q,3,0,3
8XmJg-Uy9FtOqlDOaSJsZw,3,1,4
EbPRhH4DnwRbcVxHLM5HoQ,2,1,3
Uk6blmJqsLLlNVFtffoVdw,2,0,2
I7RzNCWg_uVzUJhm9lrB4g,3,1,4
0Ayzd0haow5Ek3CdfZg5bA,1,1,2
-V_3xBb9a3Gt2SIJZQ8Y0g,1,1,2
OuJhMeYNri0i7eUeKlZwuA,2,0,2
SZE5pwoBUg8n2HSTpJUOtw,2,1,3
Od7984XVPsG447FToU0T5g,2,1,3
fSV8LSNpC-iUA6ZT0lKfpA,1,2,3
F45vLhAYr-N4uAJPishm9Q,2,0,2
9zrGhHEhEUrczAqZ5n8CPw,2,0,2
frgsKRMjvUyrQjx7M93KUg,2,0,2
7WOe9Gj5vbdjimK0lSuQaw,2,0,2
SqtqHxqNcwwH8rv4XB3Q1w,2,1,3
RsI0wYUbWIHrHtOGZ54stg,2,0,2
rb8rRrH9bcb123-2Qaw3_Q,1,1,2
5npcHq7cvdJlgQen_1n80Q,2,2,4
sgGicoitkoAjq7gZPzkFiQ,5,1,6
ciEBHH91Hz4RciYUUkueNg,2,0,2
ThiySobpiUgDY9VsueMQJw,2,0,2
fSIcJwQ4WHEdGsoJZUFWaA,1,0,1
XTs5tJtM4wZMEudmVQWqSg,0,3,3
wmjyhv_pEYd_wi3XhVS6rw,2,2,4
pVakb9nR3jA3CzINOdj1aw,2,0,2
zZa97BzWycfICdtLI4biLA,2,0,2
S6IRXAkM1e8_Jef4mrsTrA,3,0,3
X49VwKdiDQAPsIFQr9ES5w,3,2,5
P6S2faevnR4y89lFs6Zw5Q,2,0,2
J1DKEITA_XaDXVn6-Ds8-g,2,2,4
vS5lwOF53z_H4xeh_UGT6w,1,1,2
SNHRTc86YAekPaTolRWwWw,2,0,2
DttDhELFKdueDqFp45idHA,3,0,3
DmwZqlW6rWAaQFUyOme_hA,2,0,2
lDfOWrCxQ1xEG8A9JvCs2w,3,1,4
ctrgV3Yn-DGWhF9_DCukaA,1,1,2
qk0u9PzBrRYo_pG5Lg2c8w,3,0,3
z3hkiTwFgHx6P8IGUABfuw,1,5,6
swuZvAsztWfd1W4aZIwG1A,2,5,7
zMdK0g5GzFb7Rh2ilABuYw,5,1,6
VfAzj1pu45be417yUIZuGQ,1,1,2
mSso4OtVKrLn4-BVdwAGwA,2,0,2
VBR6tgSt87VGZTNqam3bWg,4,0,4
Bz6u4IReemkw4C5OAa1iIA,3,0,3
U6zBp5ZyHWxbVnT5gpUxnw,3,0,3
raPceZiFb7bDQfxBEbI2DQ,2,2,4
ff9FIHbKAx80wgCKKwsESg,0,1,1
DaHHqKVB0rt7GrkX9RIyvg,2,0,2
myMbSaVG_C1IKhC5eAWMGg,1,2,3
iT2Us6NvlNLcqpMyysRvFg,1,2,3
BoMxyunxZ2VHvLaNf7IiSQ,4,0,4
rltwWxhcZuciCzNNnFxuUA,2,0,2
5qpn29UIvqHIWme5KXcHDA,2,0,2
TkDLSrDMOe0i7y5olhTmjg,3,4,7
zXR9WUVpo-PF8xH5SmQ_xA,2,1,3
Ge7QOJMWVEnjG9q2zTa63w,3,0,3
6EtG8QhaLGwpc8_53ZIDIg,5,0,5
GMcgmVw6PbNpMhjuWcNWTQ,1,2,3
eScwU2uTLpxK8Oxfh0jOnQ,2,1,3
O6ULOBeT0UwzrwMH9aPU4Q,2,0,2
IyIdSLyM2KBL4BuLmtWP_w,2,0,2
5OQU8r5sWiwtBHqOIEqUdA,4,1,5
NFLMCbm_otEcLRpEYLH8nQ,2,0,2
M99oA5-pXyqQCAPgiPMuxA,2,0,2
FFY93twOn0jnkMQBp-QV-g,2,0,2
_UrbZpgCq638dWrS0Vly2A,2,0,2
9pkWWLOXcbyK4HE1IAvKuw,2,0,2
P9YDZDqUHVEI9_gtRHxBhA,2,1,3
xHTPzzu1nln5Ix3wEOILSg,2,0,2
KmyX1KbruDX8vp8089PNtw,2,0,2
p7AfilLew1uCvRJJgoLjGA,2,0,2
XdkDOssV1DeMi6i-3OIR0A,1,2,3
FQmzSAW8ngDVMkyF_GhHHQ,4,0,4
Z-B6Hc31q_GsCnP2UjQ-tQ,3,0,3
jjChNLJnXbtPlxJW3hVi5A,2,1,3
QQGiy_9IFMk_KMHl6Evcbg,2,0,2
fJ2gicPli51a9V75n0bPFQ,4,0,4
OHhjWd_2qugeJbzyuc4jOg,2,0,2
CKhtiDFAfr31jQIJrpehuw,1,3,4
FnHCN8B_jdD4ZaDk_6mX4Q,3,1,4
Qva-1-qIJnvWoksmlzwSBQ,1,0,1
4C-lKI0L6bloWChrqXM5Jg,3,1,4
b8olDL4gMsQXBT1NqBkhWg,2,0,2
ZNVkcqLW_Ufv8mPAoF6hcQ,4,0,4
maaIrKQPQIcxKLDIShP0dQ,2,0,2
7V8ESs-p-aJ9KhPFEbQjLA,2,0,2
Ys6J_fRkggqlF6_LD4CG6g,0,2,2
HMMgqPr5fIuEreKtXBrJIQ,1,3,4
rlNf5pvSZrbPZUotOrVrhA,2,0,2
o8PhlryMVpQo74bdq6oAHQ,2,0,2
PadIX4qors5_7UOI93DrIQ,2,0,2
8keSthEj3gHQRVf0qo-LBg,2,0,2
LtVNfXBl5y36wtvImEx8AQ,2,2,4
qqWy0Q1KMkFfKp_veyRAfg,0,1,1
DmF_LAh0CyqoIJldcQoi-w,2,0,2
zSLoHXCX0MsRThoDJOVljQ,3,1,4
Pumtk3Fp2_c2eA2U9dziRA,4,0,4
Pi7Dz9RNml9r7WEySlv-Ug,2,2,4
JFQL_nMFo2bG215kCjuvmQ,2,0,2
BsQYw111SdtBgCkX9eoQOQ,2,0,2
F40XXcpfu9SYNUn3Rue2Ow,2,0,2
oKxhbvOKe0_adtLvydugPg,2,0,2
H8Ol1r4JOKuG7r7qDUMM1A,3,3,6
PD7RkTtCL-P43EEfeIDKyA,2,0,2
OMMzVZbM1l-sXo-LJti0eA,2,0,2
G90xX0E76dEIq51x4RxtVQ,2,0,2
y5EDi6cvMFSHFTWKYv6Mpw,3,2,5
xD8Q42kqjsxiUcs_trdLgg,2,1,3
ywI_M2TezsdnOF6_CwDpkw,2,0,2
Ai228_UNO8NjDcWogwgO6g,2,0,2
_6FcnmxrlrbdF3qPBVSD8w,1,1,2
N_YBpcFTsdHpY1u_fUzfyQ,3,0,3
XyHJTg5zGDh5ckwJxahQ-g,2,2,4
cuLVubarNFQ7VjpT5k7DEQ,2,1,3
JrrxC5xTJPfCPiPqFLNO1w,0,2,2
xzEhmFvpuS_MlmMNTh2egg,2,1,3
A3Jv-FFRsDEWXxKJ6ZIxfg,0,3,3
r6rccsH0rP1NSFXLBXiwQg,2,0,2
ujkFN6kSrXVzq3epVeWmzQ,3,0,3
M0qJweLJaNO2ikd8koYn4w,2,0,2
yUtg2vMa5qgSJzK6jEESWw,2,1,3
XK2GG_SNfZf2op7VWy6L7g,5,1,6
amPr1pCQLed83XltrfI8MQ,3,1,4
p4p1sHfyZLvEf8RqVX_rUg,2,1,3
_MyL8uoRXVFDN1oYBWlQSQ,1,1,2
DEj9tDg0IyRmGsLDMAM7hw,2,0,2
_qr-o4j4a_9OMIWhmaZqVA,2,1,3
kCMqt9gHw1PVvESbWgC0sQ,2,0,2
HmwJo4Ffl2yI85E0Elpsuw,5,0,5
DwrIavPU7Ev2YmxWWYSTLA,2,0,2
U3FZfxY-g6SgQf5ZT6oU0Q,4,0,4
_QlclR037qMZjpe9-iuU5A,2,3,5
Mz52lGH6iKG6Pi_aOUZ8RQ,2,0,2
EW_Dm3hL2R3VjUtkyy3v9w,2,0,2
uTZFsTkCoHnSunh3UovL3A,2,3,5
2JkMwUj_IYz-MD2PAildQw,3,0,3
l6JjVKeofCbW2wdT-80lPg,2,0,2
NQ-fN-coqVu-oIDDDsFffQ,3,2,5
gDMkLebIURwPcor2FvuYOg,1,0,1
m4TKhf04E8yyVoEzfWKr2Q,0,2,2
CGYOPcYTfwXFu-Sn0MsgGQ,5,0,5
--1emggGHgoG6ipd_RMb-g,0,2,2
kZxE9Td05pGFqvsqzYxeSw,2,0,2
VniR7lMqEAFj7_4LLKs-7A,1,2,3
KR3h5vQvgj0frzEMi37NTQ,2,0,2
iCYFOBdpPCfxGTnfasAyvQ,2,0,2
